score_threshold,patient_count,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,youden_j
0.698900,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699000,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699100,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699200,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699300,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699400,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699500,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699600,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699700,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699800,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.699900,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700000,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700100,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700200,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700300,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700400,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700500,605,113,27,200,265,0.807143,0.298942,0.881057,0.436293,0.590000,0.179999
0.700600,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.700700,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.700800,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.700900,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.701000,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.701100,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.701200,605,112,27,200,266,0.805755,0.296296,0.881057,0.433269,0.588677,0.177354
0.701300,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701400,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701500,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701600,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701700,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701800,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.701900,605,112,26,201,266,0.811594,0.296296,0.885463,0.434109,0.590879,0.181759
0.702000,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702100,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702200,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702300,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702400,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702500,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702600,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702700,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702800,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.702900,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703000,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703100,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703200,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703300,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703400,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703500,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703600,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703700,605,112,25,202,266,0.817518,0.296296,0.889868,0.434951,0.593082,0.186164
0.703800,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.703900,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704000,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704100,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704200,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704300,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704400,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704500,605,111,25,202,267,0.816176,0.293651,0.889868,0.431907,0.591759,0.183519
0.704600,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.704700,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.704800,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.704900,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705000,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705100,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705200,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705300,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705400,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705500,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705600,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705700,605,110,25,202,268,0.814815,0.291005,0.889868,0.428850,0.590437,0.180873
0.705800,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.705900,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.706000,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.706100,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.706200,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.706300,605,109,25,202,269,0.813433,0.288360,0.889868,0.425781,0.589114,0.178228
0.706400,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.706500,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.706600,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.706700,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.706800,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.706900,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707000,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707100,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707200,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707300,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707400,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707500,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707600,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707700,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707800,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.707900,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.708000,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.708100,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.708200,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.708300,605,108,25,202,270,0.812030,0.285714,0.889868,0.422701,0.587791,0.175582
0.708400,605,107,25,202,271,0.810606,0.283069,0.889868,0.419608,0.586468,0.172937
0.708500,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.708600,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.708700,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.708800,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.708900,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709000,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709100,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709200,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709300,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709400,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709500,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709600,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709700,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709800,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.709900,605,106,25,202,272,0.809160,0.280423,0.889868,0.416503,0.585146,0.170291
0.710000,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710100,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710200,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710300,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710400,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710500,605,105,25,202,273,0.807692,0.277778,0.889868,0.413386,0.583823,0.167646
0.710600,605,104,24,203,274,0.812500,0.275132,0.894273,0.411067,0.584703,0.169405
0.710700,605,104,24,203,274,0.812500,0.275132,0.894273,0.411067,0.584703,0.169405
0.710800,605,103,24,203,275,0.811024,0.272487,0.894273,0.407921,0.583380,0.166760
0.710900,605,103,24,203,275,0.811024,0.272487,0.894273,0.407921,0.583380,0.166760
0.711000,605,103,24,203,275,0.811024,0.272487,0.894273,0.407921,0.583380,0.166760
0.711100,605,103,24,203,275,0.811024,0.272487,0.894273,0.407921,0.583380,0.166760
0.711200,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711300,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711400,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711500,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711600,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711700,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711800,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.711900,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.712000,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.712100,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.712200,605,102,24,203,276,0.809524,0.269841,0.894273,0.404762,0.582057,0.164114
0.712300,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712400,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712500,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712600,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712700,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712800,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.712900,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713000,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713100,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713200,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713300,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713400,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713500,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713600,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713700,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713800,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.713900,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714000,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714100,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714200,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714300,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714400,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714500,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714600,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714700,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714800,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.714900,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715000,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715100,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715200,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715300,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715400,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715500,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715600,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715700,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715800,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.715900,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716000,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716100,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716200,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716300,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716400,605,102,23,204,276,0.816000,0.269841,0.898678,0.405567,0.584260,0.168520
0.716500,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.716600,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.716700,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.716800,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.716900,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.717000,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.717100,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.717200,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.717300,605,101,23,204,277,0.814516,0.267196,0.898678,0.402390,0.582937,0.165874
0.717400,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.717500,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.717600,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.717700,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.717800,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.717900,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718000,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718100,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718200,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718300,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718400,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718500,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718600,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718700,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718800,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.718900,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719000,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719100,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719200,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719300,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719400,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719500,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719600,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719700,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719800,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.719900,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.720000,605,100,23,204,278,0.813008,0.264550,0.898678,0.399202,0.581614,0.163229
0.720100,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720200,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720300,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720400,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720500,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720600,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720700,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720800,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.720900,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721000,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721100,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721200,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721300,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721400,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721500,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721600,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721700,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721800,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.721900,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.722000,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.722100,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.722200,605,99,23,204,279,0.811475,0.261905,0.898678,0.396000,0.580292,0.160583
0.722300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722400,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722500,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722600,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722700,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722800,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.722900,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723000,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723100,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723200,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723400,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723500,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723600,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723700,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723800,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.723900,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724000,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724100,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724200,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724400,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724500,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724600,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724700,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724800,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.724900,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725000,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725100,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725200,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725400,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725500,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725600,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725700,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725800,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.725900,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726000,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726100,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726200,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726400,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726500,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726600,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726700,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726800,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.726900,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.727000,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.727100,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.727200,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.727300,605,98,23,204,280,0.809917,0.259259,0.898678,0.392786,0.578969,0.157938
0.727400,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.727500,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.727600,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.727700,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.727800,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.727900,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728000,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728100,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728200,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728300,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728400,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728500,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728600,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728700,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728800,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.728900,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729000,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729100,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729200,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729300,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729400,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729500,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729600,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729700,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
0.729800,605,96,23,204,282,0.806723,0.253968,0.898678,0.386318,0.576323,0.152647
