tail_rank,role_scope,role_scope_description,aggregation,feature_type,feature_name,candidate_grade,combined_direction,old_direction,new_direction,direction_consistent,old_directional_auc,new_directional_auc,combined_directional_auc,combined_patient_n,combined_patient_n_with_feature,combined_positive_n,combined_negative_n,old_negative_n,new_negative_n,nonpatient_P99,nonpatient_P995,nonpatient_P999,nonpatient_max,old_nonpatient_P99,new_nonpatient_P99,old_patient_above_old_P99_rate,new_patient_above_new_P99_rate,cross_data_p99_relative_diff,cross_data_tail_consistent,patient_P90,patient_P99,patient_above_P99_rate,patient_above_P995_rate,patient_above_P999_rate,tail_separation_ratio,combined_fp_at_P99,combined_fp_at_P995,combined_fp_at_P999,combined_fp_rate_at_P99,combined_fp_rate_at_P995,combined_fp_rate_at_P999,strict_filter_pass,filter_failure_reasons
827,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,asymmetry,bsdiff_eyeLookUp_abs,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.502268,0.597701,0.501370,604,604,378,226,168,58,0.030428,0.031450,0.031970,0.032113,0.031319,0.027573,0.023810,0.023810,0.119609,true,0.018479,0.041657,0.023810,0.021164,0.021164,0.607320,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.023810 < 0.150000; tail_separation_ratio 0.607320 < 1.500000
828,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_mouthUpperUpRight,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.535449,0.545567,0.531038,604,604,378,226,168,58,0.646463,0.733505,0.785604,0.797351,0.590247,0.745141,0.023810,0.023810,0.207872,true,0.391495,0.701215,0.015873,0.002646,0.002646,0.605596,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.015873 < 0.150000; tail_separation_ratio 0.605596 < 1.500000
829,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,median,asymmetry,bsdiff_mouth_mean_abs,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.531728,0.552462,0.505856,605,605,378,227,168,59,0.053836,0.060549,0.064179,0.065056,0.057940,0.025648,0.020833,0.023810,0.557337,false,0.032405,0.063595,0.021164,0.015873,0.007937,0.601919,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.021164 < 0.150000; tail_separation_ratio 0.601919 < 1.500000; cross_data_tail_consistent is false
830,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_mouthUpperUpRight,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.535856,0.551724,0.532284,604,604,378,226,168,58,0.646463,0.733505,0.785604,0.797351,0.590247,0.745141,0.023810,0.023810,0.207872,true,0.385173,0.701215,0.015873,0.002646,0.002646,0.595816,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.015873 < 0.150000; tail_separation_ratio 0.595816 < 1.500000
831,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,max,expression_blendshape,bs_jawOpen,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.523863,0.539409,0.526993,604,604,378,226,168,58,0.600544,0.631017,0.668752,0.678612,0.571368,0.604596,0.005952,0.000000,0.054959,true,0.356471,0.560448,0.005291,0.002646,0.002646,0.593581,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.005291 < 0.150000; tail_separation_ratio 0.593581 < 1.500000
832,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_cheekSquintRight,,nonpatient_higher,patient_higher,nonpatient_higher,false,0.503481,0.575464,0.500105,605,605,378,227,168,59,0.000002,0.000002,0.000003,0.000003,0.000002,0.000002,0.008929,0.000000,0.052133,true,0.000001,0.000002,0.007937,0.007937,0.002646,0.593472,3,3,1,0.013216,0.013216,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.007937 < 0.150000; tail_separation_ratio 0.593472 < 1.500000
833,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,max,asymmetry,bsdiff_eyeBlink_abs,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.554916,0.554479,0.538577,603,603,378,225,166,59,0.215985,0.235835,0.301305,0.319589,0.226434,0.187930,0.014881,0.023810,0.170046,true,0.127606,0.251932,0.013228,0.013228,0.005291,0.590810,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.013228 < 0.150000; tail_separation_ratio 0.590810 < 1.500000
834,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,median,asymmetry,bsdiff_eyeBlink_abs,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.553320,0.541566,0.538554,603,603,378,225,166,59,0.215985,0.235835,0.301305,0.319589,0.226434,0.187930,0.011905,0.023810,0.170046,true,0.126162,0.213355,0.010582,0.010582,0.005291,0.584125,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.584125 < 1.500000
835,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,mean,asymmetry,bsdiff_eyeBlink_abs,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.553320,0.549233,0.537813,603,603,378,225,166,59,0.215985,0.235835,0.301305,0.319589,0.226434,0.187930,0.011905,0.023810,0.170046,true,0.126162,0.213355,0.010582,0.010582,0.005291,0.584125,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.584125 < 1.500000
836,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_mouthUpperUpLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.512684,0.540355,0.509801,605,605,378,227,168,59,0.374273,0.398425,0.437426,0.448330,0.391536,0.255252,0.011905,0.023810,0.348074,false,0.214665,0.397651,0.018519,0.010582,0.005291,0.573551,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.573551 < 1.500000; cross_data_tail_consistent is false
837,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_mouthSmileLeft,reference_only,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.598126,0.564568,0.595599,605,605,378,227,168,59,0.617037,0.633590,0.673984,0.685439,0.628765,0.453488,0.014881,0.023810,0.278763,true,0.353418,0.635389,0.015873,0.013228,0.005291,0.572766,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.015873 < 0.150000; tail_separation_ratio 0.572766 < 1.500000
838,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,median,asymmetry,bsdiff_eyeBlink_abs,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.514279,0.562550,0.501929,605,605,378,227,168,59,0.201530,0.226514,0.263393,0.273487,0.216927,0.139744,0.005952,0.047619,0.355801,false,0.115339,0.194038,0.007937,0.002646,0.002646,0.572317,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.007937 < 0.150000; tail_separation_ratio 0.572317 < 1.500000; cross_data_tail_consistent is false
839,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,max,expression_blendshape,bs_cheekPuff,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.564528,0.539614,0.532220,604,604,378,226,168,58,0.001685,0.001840,0.002827,0.003108,0.001644,0.001122,0.005952,0.023810,0.317522,false,0.000963,0.001523,0.007937,0.002646,0.000000,0.571717,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.007937 < 0.150000; tail_separation_ratio 0.571717 < 1.500000; cross_data_tail_consistent is false
840,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_mouthSmileRight,reference_only,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.598232,0.570621,0.594061,605,605,378,227,168,59,0.609336,0.626580,0.703292,0.724962,0.616195,0.443690,0.014881,0.023810,0.279951,true,0.346704,0.619175,0.015873,0.010582,0.002646,0.568988,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.015873 < 0.150000; tail_separation_ratio 0.568988 < 1.500000
841,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,max,asymmetry,bsdiff_mouthSmile_abs,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.552048,0.515738,0.514778,605,605,378,227,168,59,0.217530,0.254328,0.262925,0.264037,0.210042,0.134103,0.032738,0.047619,0.361541,false,0.122492,0.265259,0.026455,0.015873,0.010582,0.563106,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.026455 < 0.150000; tail_separation_ratio 0.563106 < 1.500000; cross_data_tail_consistent is false
842,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,max,asymmetry,bsdiff_mouthSmile_abs,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.550914,0.541256,0.534661,604,604,378,226,168,58,0.217712,0.254512,0.262930,0.264037,0.210042,0.134103,0.032738,0.047619,0.361541,false,0.122492,0.265259,0.026455,0.015873,0.010582,0.562634,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.026455 < 0.150000; tail_separation_ratio 0.562634 < 1.500000; cross_data_tail_consistent is false
843,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_eyeLookInLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.511232,0.635190,0.544799,605,605,378,227,168,59,0.339861,0.347131,0.368161,0.374097,0.304725,0.347831,0.011905,0.023810,0.123926,true,0.185946,0.339046,0.010582,0.007937,0.007937,0.547122,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.547122 < 1.500000
844,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_mouthUpperUpLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.540303,0.555008,0.537482,604,604,378,226,168,58,0.626423,0.667549,0.760651,0.786294,0.579591,0.634110,0.017857,0.047619,0.085978,true,0.342222,0.631078,0.013228,0.002646,0.002646,0.546312,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.013228 < 0.150000; tail_separation_ratio 0.546312 < 1.500000
845,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_mouthUpperUpLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.539771,0.545156,0.535843,604,604,378,226,168,58,0.626423,0.667549,0.760651,0.786294,0.579591,0.634110,0.017857,0.047619,0.085978,true,0.342222,0.631078,0.013228,0.002646,0.002646,0.546312,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.013228 < 0.150000; tail_separation_ratio 0.546312 < 1.500000
846,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,max,expression_blendshape,bs_eyeLookInRight,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.504751,0.523810,0.520658,603,603,378,225,166,59,0.584001,0.668062,0.734780,0.751792,0.633678,0.443503,0.017857,0.023810,0.300113,false,0.317777,0.736158,0.018519,0.013228,0.010582,0.544137,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.544137 < 1.500000; cross_data_tail_consistent is false
847,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_jawForward,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.550090,0.524631,0.546753,604,604,378,226,168,58,0.004887,0.004961,0.006836,0.007379,0.004864,0.004123,0.005952,0.071429,0.152283,true,0.002651,0.004458,0.007937,0.007937,0.002646,0.542487,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.007937 < 0.150000; tail_separation_ratio 0.542487 < 1.500000
848,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_jawForward,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.547752,0.517857,0.543914,604,604,378,226,168,58,0.004887,0.004961,0.006836,0.007379,0.004864,0.004123,0.005952,0.071429,0.152283,true,0.002651,0.004458,0.007937,0.007937,0.002646,0.542487,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.007937 < 0.150000; tail_separation_ratio 0.542487 < 1.500000
849,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_jawOpen,reference_only,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.538265,0.540640,0.555591,604,604,378,226,168,58,0.481814,0.590032,0.627997,0.634791,0.436129,0.604596,0.005952,0.000000,0.278643,true,0.260032,0.416888,0.002646,0.000000,0.000000,0.539693,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.002646 < 0.150000; tail_separation_ratio 0.539693 < 1.500000
850,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_jawOpen,reference_only,nonpatient_higher,nonpatient_higher,nonpatient_higher,true,0.536069,0.540230,0.553554,604,604,378,226,168,58,0.481814,0.590032,0.627997,0.634791,0.436129,0.604596,0.005952,0.000000,0.278643,true,0.260032,0.416888,0.002646,0.000000,0.000000,0.539693,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.002646 < 0.150000; tail_separation_ratio 0.539693 < 1.500000
851,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,mean,expression_blendshape,bs_eyeLookInRight,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.505504,0.527038,0.521399,603,603,378,225,166,59,0.584001,0.668062,0.734780,0.751792,0.633678,0.443503,0.017857,0.023810,0.300113,false,0.315132,0.736158,0.018519,0.013228,0.010582,0.539609,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.539609 < 1.500000; cross_data_tail_consistent is false
852,front_like,正脸/轮廓对齐口径；旧数据 front 对齐新数据 front_contour。,median,expression_blendshape,bs_eyeLookInRight,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.505504,0.526231,0.521305,603,603,378,225,166,59,0.584001,0.668062,0.734780,0.751792,0.633678,0.443503,0.017857,0.023810,0.300113,false,0.315132,0.736158,0.018519,0.013228,0.010582,0.539609,3,2,1,0.013333,0.008889,0.004444,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.539609 < 1.500000; cross_data_tail_consistent is false
853,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_eyeLookInLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.517361,0.525862,0.509575,604,604,378,226,168,58,0.272642,0.321488,0.334238,0.336503,0.299916,0.111181,0.008929,0.071429,0.629293,false,0.146987,0.398923,0.018519,0.013228,0.013228,0.539120,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.539120 < 1.500000; cross_data_tail_consistent is false
854,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_eyeLookInLeft,,nonpatient_higher,nonpatient_higher,nonpatient_higher,false,0.516901,0.528325,0.509248,604,604,378,226,168,58,0.272642,0.321488,0.334238,0.336503,0.299916,0.111181,0.008929,0.071429,0.629293,false,0.146987,0.398923,0.018519,0.013228,0.013228,0.539120,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.018519 < 0.150000; tail_separation_ratio 0.539120 < 1.500000; cross_data_tail_consistent is false
855,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_eyeLookOutRight,,nonpatient_higher,patient_higher,nonpatient_higher,false,0.509194,0.595238,0.527003,605,605,378,227,168,59,0.315114,0.317241,0.322787,0.324318,0.293817,0.315214,0.005952,0.047619,0.067882,true,0.169806,0.308663,0.010582,0.010582,0.010582,0.538872,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.538872 < 1.500000
856,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,median,expression_blendshape,bs_noseSneerRight,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.524474,0.512931,0.522973,604,604,378,226,168,58,0.000008,0.000011,0.000012,0.000012,0.000007,0.000011,0.008929,0.000000,0.333636,false,0.000005,0.000008,0.010582,0.000000,0.000000,0.537313,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.537313 < 1.500000; cross_data_tail_consistent is false
857,mouth_dynamic,口部动态对齐口径；旧数据 smile+teeth 对齐新数据 smile_teeth。,mean,expression_blendshape,bs_noseSneerRight,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.524297,0.525862,0.520760,604,604,378,226,168,58,0.000008,0.000011,0.000012,0.000012,0.000007,0.000011,0.008929,0.000000,0.333636,false,0.000005,0.000008,0.010582,0.000000,0.000000,0.537313,3,2,1,0.013274,0.008850,0.004425,false,combined_direction is not patient_higher; patient_above_P99_rate 0.010582 < 0.150000; tail_separation_ratio 0.537313 < 1.500000; cross_data_tail_consistent is false
858,all,两批数据全部 detected 图片；旧数据 role 更多，新数据只有 front_contour/smile_teeth/eyes_right。,mean,expression_blendshape,bs_cheekPuff,,nonpatient_higher,nonpatient_higher,patient_higher,false,0.548709,0.535714,0.503893,605,605,378,227,168,59,0.000797,0.001022,0.001268,0.001331,0.000889,0.000555,0.000000,0.047619,0.375513,false,0.000427,0.000682,0.002646,0.000000,0.000000,0.535446,3,2,1,0.013216,0.008811,0.004405,false,combined_direction is not patient_higher; patient_above_P99_rate 0.002646 < 0.150000; tail_separation_ratio 0.535446 < 1.500000; cross_data_tail_consistent is false
